College,Branch,Category,Rank 2024,Percentile 2024,Rank 2025,Percentile 2025,Rank Change,Percentile Change
"04004 - Government College of Engineering, Chandrapur",Instrumentation Engineering,LOPENS,117228.0,52.5185,141142.0,47.8906,+23914 ↑,-4.6279 ↓
"04004 - Government College of Engineering, Chandrapur",Instrumentation Engineering,TFWS,102303.0,60.5031,96565.0,68.962,-5738 ↓,+8.4589 ↑
"04004 - Government College of Engineering, Chandrapur",Mechanical Engineering,GOPENS,52666.0,81.7888,52607.0,84.1438,-59 ↓,+2.355 ↑
"04004 - Government College of Engineering, Chandrapur",Mechanical Engineering,LOPENS,86462.0,68.0718,94805.0,69.4562,+8343 ↑,+1.3844 ↑
"04004 - Government College of Engineering, Chandrapur",Mechanical Engineering,TFWS,146383.0,33.5586,124406.0,56.8427,-21977 ↓,+23.2841 ↑
"04025 - Government College of Engineering, Nagpur",Civil Engineering,GOPENS,43089.0,85.2662,44120.0,86.9194,+1031 ↑,+1.6532 ↑
"04025 - Government College of Engineering, Nagpur",Civil Engineering,LOPENS,42361.0,85.4384,42490.0,87.3499,+129 ↑,+1.9115 ↑
"04025 - Government College of Engineering, Nagpur",Civil Engineering,TFWS,93479.0,65.2299,56617.0,82.8811,-36862 ↓,+17.6512 ↑
"04025 - Government College of Engineering, Nagpur",Computer Science and Engineering,GOPENS,9024.0,97.011,9985.0,97.1469,+961 ↑,+0.1359 ↑
"04025 - Government College of Engineering, Nagpur",Computer Science and Engineering,LOPENS,18252.0,93.9575,19568.0,94.3276,+1316 ↑,+0.3701 ↑
"04025 - Government College of Engineering, Nagpur",Computer Science and Engineering,TFWS,6239.0,97.889,10223.0,97.0922,+3984 ↑,-0.7968 ↓
"04025 - Government College of Engineering, Nagpur",Electrical Engineering,GOPENS,26436.0,91.2368,23461.0,93.1849,-2975 ↓,+1.9481 ↑
"04025 - Government College of Engineering, Nagpur",Electrical Engineering,LOPENS,41316.0,85.8773,47113.0,85.9125,+5797 ↑,+0.0352 ↑
"04025 - Government College of Engineering, Nagpur",Electrical Engineering,TFWS,16431.0,94.5541,29026.0,91.5026,+12595 ↑,-3.0515 ↓
"04025 - Government College of Engineering, Nagpur",Electronics and Telecommunication Engg,GOPENS,16004.0,94.6896,17916.0,94.8203,+1912 ↑,+0.1307 ↑
"04025 - Government College of Engineering, Nagpur",Electronics and Telecommunication Engg,LOPENS,26203.0,91.251,27357.0,92.0355,+1154 ↑,+0.7845 ↑
"04025 - Government College of Engineering, Nagpur",Electronics and Telecommunication Engg,TFWS,13794.0,95.4079,28856.0,91.504,+15062 ↑,-3.9039 ↓
"04025 - Government College of Engineering, Nagpur",Mechanical Engineering,GOPENS,32153.0,89.1373,20157.0,94.1659,-11996 ↓,+5.0286 ↑
"04025 - Government College of Engineering, Nagpur",Mechanical Engineering,LOPENS,56324.0,80.5359,36109.0,89.3412,-20215 ↓,+8.8053 ↑
"04025 - Government College of Engineering, Nagpur",Mechanical Engineering,TFWS,29918.0,89.9196,53507.0,83.9368,+23589 ↑,-5.9828 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Civil Engineering,GOPENS,67542.0,76.1269,144448.0,46.6243,+76906 ↑,-29.5026 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Civil Engineering,LOPENS,151984.0,28.7733,133859.0,52.1817,-18125 ↓,+23.4084 ↑
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Civil Engineering,TFWS,176059.0,5.0055,77358.0,75.6538,-98701 ↓,+70.6483 ↑
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Computer Technology,GOPENS,66192.0,76.5963,91364.0,70.7505,+25172 ↑,-5.8458 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Computer Technology,LOPENS,49268.0,82.8861,78258.0,75.4881,+28990 ↑,-7.398 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Computer Technology,TFWS,101527.0,60.5967,80973.0,74.9785,-20554 ↓,+14.3818 ↑
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Electrical Engineering,GOPENS,88611.0,67.2945,131608.0,53.2657,+42997 ↑,-14.0288 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Electrical Engineering,LOPENS,134744.0,42.1597,116635.0,60.4221,-18109 ↓,+18.2624 ↑
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Electrical Engineering,TFWS,122827.0,49.5131,203088.0,1.0219,+80261 ↑,-48.4912 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Electronics and Communication Engineering,GOPENS,61939.0,78.1974,117666.0,60.2517,+55727 ↑,-17.9457 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Electronics and Communication Engineering,LOPENS,128519.0,45.5785,107063.0,64.3871,-21456 ↓,+18.8086 ↑
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Electronics and Communication Engineering,TFWS,109388.0,57.1543,90924.0,71.0972,-18464 ↓,+13.9429 ↑
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Information Technology,GOPENS,69835.0,75.216,83798.0,73.6159,+13963 ↑,-1.6001 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Information Technology,LOPENS,50523.0,82.6959,68240.0,79.3005,+17717 ↑,-3.3954 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Information Technology,TFWS,127188.0,46.3828,77227.0,75.8002,-49961 ↓,+29.4174 ↑
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Mechanical Engineering,GOPENS,102579.0,60.2952,147403.0,44.5303,+44824 ↑,-15.7649 ↓
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Mechanical Engineering,LOPENS,139418.0,38.7774,152423.0,42.2675,+13005 ↑,+3.4901 ↑
"04104 - Kavi Kulguru Institute of Technology & Science, Ramtek",Mechanical Engineering,TFWS,143274.0,35.5926,123897.0,57.0133,-19377 ↓,+21.4207 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Artificial Intelligence,GOPENS,39772.0,86.3062,45100.0,86.6718,+5328 ↑,+0.3656 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Artificial Intelligence,LOPENS,38125.0,86.9353,43492.0,87.0324,+5367 ↑,+0.0971 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Artificial Intelligence,TFWS,34531.0,88.2041,36900.0,89.1476,+2369 ↑,+0.9435 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Civil Engineering,GOPENS,98814.0,62.7875,94041.0,69.8499,-4773 ↓,+7.0624 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Civil Engineering,LOPENS,102029.0,60.5467,90143.0,71.4755,-11886 ↓,+10.9288 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Civil Engineering,TFWS,72553.0,74.1163,68511.0,79.028,-4042 ↓,+4.9117 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering,GOPENS,28023.0,90.5913,31150.0,90.8834,+3127 ↑,+0.2921 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering,LOPENS,27387.0,90.8293,29809.0,91.3016,+2422 ↑,+0.4723 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering,TFWS,20660.0,93.1132,23836.0,93.0582,+3176 ↑,-0.055 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (Artificial Intelligence),GOPENS,35542.0,88.0194,42929.0,87.303,+7387 ↑,-0.7164 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (Artificial Intelligence),LOPENS,32135.0,89.1946,41611.0,87.6831,+9476 ↑,-1.5115 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (Artificial Intelligence),TFWS,29138.0,90.2676,33188.0,90.1729,+4050 ↑,-0.0947 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (Cyber Security),GOPENS,37908.0,87.0845,45417.0,86.5435,+7509 ↑,-0.541 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (Cyber Security),LOPENS,37666.0,87.1565,36304.0,89.2894,-1362 ↓,+2.1329 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (Cyber Security),TFWS,31703.0,89.2835,33629.0,90.1134,+1926 ↑,+0.8299 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (IoT),GOPENS,40512.0,86.1433,46797.0,85.9775,+6285 ↑,-0.1658 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (IoT),LOPENS,40328.0,86.1765,45783.0,86.387,+5455 ↑,+0.2105 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering (IoT),TFWS,33693.0,88.6037,34300.0,89.9713,+607 ↑,+1.3676 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENS,34830.0,88.1575,39573.0,88.2545,+4743 ↑,+0.097 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPENS,34002.0,88.5172,39315.0,88.3826,+5313 ↑,-0.1346 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Computer Science and Engineering(Artificial Intelligence and Machine Learning),TFWS,24071.0,91.9493,29206.0,91.4199,+5135 ↑,-0.5294 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Data Science,GOPENS,40965.0,86.0756,45641.0,86.412,+4676 ↑,+0.3364 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Data Science,LOPENS,40250.0,86.197,43502.0,87.0324,+3252 ↑,+0.8354 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Data Science,TFWS,33418.0,88.6997,35380.0,89.5869,+1962 ↑,+0.8872 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electrical Engineering,GOPENS,76214.0,72.6096,78346.0,75.4881,+2132 ↑,+2.8785 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electrical Engineering,LOPENS,67570.0,76.1269,75323.0,76.8956,+7753 ↑,+0.7687 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electrical Engineering,TFWS,59160.0,79.4055,70754.0,78.4243,+11594 ↑,-0.9812 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electronics Engineering,GOPENS,64261.0,77.596,65919.0,79.9072,+1658 ↑,+2.3112 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electronics Engineering,LOPENS,62228.0,78.1946,62316.0,81.1295,+88 ↑,+2.9349 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electronics Engineering,TFWS,56049.0,80.5897,54484.0,83.5597,-1565 ↓,+2.97 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electronics and Telecommunication Engg,GOPENS,40959.0,86.0756,47515.0,85.8825,+6556 ↑,-0.1931 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electronics and Telecommunication Engg,LOPENS,36400.0,87.5599,47440.0,85.9012,+11040 ↑,-1.6587 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Electronics and Telecommunication Engg,TFWS,34035.0,88.5172,48999.0,85.2261,+14964 ↑,-3.2911 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Information Technology,GOPENS,31823.0,89.2671,38908.0,88.5372,+7085 ↑,-0.7299 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Information Technology,LOPENS,31379.0,89.34,37312.0,88.9774,+5933 ↑,-0.3626 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Information Technology,TFWS,28062.0,90.5264,34059.0,89.9885,+5997 ↑,-0.5379 ↓
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Mechanical Engineering,GOPENS,89986.0,66.4751,86391.0,72.7429,-3595 ↓,+6.2678 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Mechanical Engineering,LOPENS,102759.0,60.2952,94464.0,69.4936,-8295 ↓,+9.1984 ↑
"04116 - Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Mechanical Engineering,TFWS,66586.0,76.4789,68210.0,79.3005,+1624 ↑,+2.8216 ↑
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Civil Engineering,GOPENS,136069.0,40.9948,179433.0,22.994,+43364 ↑,-18.0008 ↓
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Civil Engineering,LOPENS,147242.0,32.8344,190452.0,14.0716,+43210 ↑,-18.7628 ↓
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Civil Engineering,TFWS,137727.0,39.5391,155648.0,39.7547,+17921 ↑,+0.2156 ↑
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Computer Engineering,GOPENS,111053.0,56.0104,109617.0,63.3986,-1436 ↓,+7.3882 ↑
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Computer Engineering,LOPENS,128572.0,45.5785,141018.0,47.8906,+12446 ↑,+2.3121 ↑
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Computer Engineering,TFWS,114304.0,54.086,139398.0,49.3416,+25094 ↑,-4.7444 ↓
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Electrical Engineering,GOPENS,145578.0,34.2191,161512.0,36.0836,+15934 ↑,+1.8645 ↑
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Electrical Engineering,LOPENS,154448.0,27.4049,172460.0,28.8538,+18012 ↑,+1.4489 ↑
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Electrical Engineering,TFWS,140262.0,38.411,169327.0,31.9226,+29065 ↑,-6.4884 ↓
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Electronics and Telecommunication Engg,GOPENS,98052.0,62.8734,136529.0,50.7017,+38477 ↑,-12.1717 ↓
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Electronics and Telecommunication Engg,LOPENS,112429.0,55.1151,150869.0,43.0315,+38440 ↑,-12.0836 ↓
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Electronics and Telecommunication Engg,TFWS,80540.0,70.6179,139676.0,49.2256,+59136 ↑,-21.3923 ↓
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Mechanical Engineering,GOPENS,160597.0,21.4924,142513.0,47.3563,-18084 ↓,+25.8639 ↑
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Mechanical Engineering,LOPENS,173614.0,8.0327,178627.0,24.6988,+5013 ↑,+16.6661 ↑
"04118 - Bapurao Deshmukh College of Engineering, Sevagram",Mechanical Engineering,TFWS,166108.0,16.2423,153619.0,41.4021,-12489 ↓,+25.1598 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Aeronautical Engineering,GOPENS,64517.0,77.2075,70879.0,78.3358,+6362 ↑,+1.1283 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Aeronautical Engineering,LOPENS,62595.0,77.8466,70681.0,78.4243,+8086 ↑,+0.5777 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Aeronautical Engineering,TFWS,52686.0,81.7888,53057.0,84.0903,+371 ↑,+2.3015 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Artificial Intelligence and Data Science,GOPENS,48759.0,83.1984,52835.0,84.1131,+4076 ↑,+0.9147 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Artificial Intelligence and Data Science,LOPENS,45861.0,84.318,49913.0,85.1002,+4052 ↑,+0.7822 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Artificial Intelligence and Data Science,TFWS,42422.0,85.4384,48727.0,85.4179,+6305 ↑,-0.0205 ↓
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Bio Technology,GOPENS,19757.0,93.8788,16463.0,95.6084,-3294 ↓,+1.7296 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Bio Technology,LOPENS,16592.0,94.8736,13978.0,96.2877,-2614 ↓,+1.4141 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Bio Technology,TFWS,19755.0,0.0,11597.0,87.1432,-8158 ↓,+87.1432 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Chemical Engineering,GOPENS,63720.0,77.7635,74764.0,76.9214,+11044 ↑,-0.8421 ↓
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Chemical Engineering,LOPENS,58859.0,79.5236,68465.0,79.028,+9606 ↑,-0.4956 ↓
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Chemical Engineering,TFWS,50495.0,82.7087,70999.0,78.3358,+20504 ↑,-4.3729 ↓
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Civil Engineering,GOPENS,106310.0,58.1588,107621.0,64.2631,+1311 ↑,+6.1043 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Civil Engineering,LOPENS,118433.0,52.0277,110086.0,63.2915,-8347 ↓,+11.2638 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Civil Engineering,TFWS,85562.0,68.4737,90092.0,71.4755,+4530 ↑,+3.0018 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Computer Science and Engineering,GOPENS,39890.0,86.2658,45312.0,86.5528,+5422 ↑,+0.287 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Computer Science and Engineering,LOPENS,39180.0,86.7111,41888.0,87.5995,+2708 ↑,+0.8884 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Computer Science and Engineering,TFWS,35307.0,88.0525,44113.0,86.9194,+8806 ↑,-1.1331 ↓
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Computer Technology,GOPENS,51717.0,82.1494,57152.0,82.8373,+5435 ↑,+0.6879 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Computer Technology,LOPENS,48343.0,83.47,56021.0,83.106,+7678 ↑,-0.364 ↓
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Computer Technology,TFWS,43428.0,85.1704,54562.0,83.5597,+11134 ↑,-1.6107 ↓
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Electrical Engineering,GOPENS,88333.0,67.5034,93203.0,70.2034,+4870 ↑,+2.7 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Electrical Engineering,LOPENS,86253.0,68.1767,88641.0,71.6608,+2388 ↑,+3.4841 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Electrical Engineering,TFWS,77811.0,71.7683,80288.0,75.1717,+2477 ↑,+3.4034 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Electronics and Communication Engineering,GOPENS,73717.0,73.5848,78420.0,75.4881,+4703 ↑,+1.9033 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Electronics and Communication Engineering,LOPENS,69917.0,75.1973,74747.0,76.9214,+4830 ↑,+1.7241 ↑
"04123 - Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Electronics and Communication Engineering,TFWS,67103.0,76.2466,73125.0,77.2287,+6022 ↑,+0.9821 ↑
